scale_factor,center_delta,correlation_strength
1.351049804687500133e+00,7.231445312500000000e-01,9.321411132812499334e-01
1.600268554687499956e+00,-7.338867187500000000e-01,9.321411132812499334e-01
1.600268554687499956e+00,7.231445312500000000e-01,3.861694335937500000e-01
1.351049804687500133e+00,-7.338867187500000000e-01,3.861694335937500000e-01
2.325268554687499822e+00,-7.768554687500000000e-01,2.196411132812499944e-01
2.076049804687500000e+00,-7.768554687500000000e-01,2.196411132812499944e-01
2.325268554687499822e+00,-2.338867187500000000e-01,2.196411132812499944e-01
2.325268554687499822e+00,-7.768554687500000000e-01,1.486694335937499833e-01
2.076049804687500000e+00,-2.338867187500000000e-01,1.486694335937499833e-01
8.752685546874999778e-01,2.231445312500000000e-01,6.946411132812500000e-01
6.260498046874999334e-01,2.231445312500000000e-01,6.946411132812500000e-01
8.752685546874999778e-01,7.661132812500000000e-01,6.946411132812500000e-01
8.752685546874999778e-01,2.231445312500000000e-01,6.236694335937499334e-01
6.260498046874999334e-01,7.661132812500000000e-01,6.236694335937499334e-01
1.237768554687500133e+00,-5.268554687500000000e-01,8.133911132812499112e-01
2.635498046875000000e-01,-5.268554687500000000e-01,8.133911132812499112e-01
1.237768554687500133e+00,5.161132812500000000e-01,8.133911132812499112e-01
1.237768554687500133e+00,-5.268554687500000000e-01,7.424194335937499556e-01
2.635498046875000000e-01,5.161132812500000000e-01,7.424194335937499556e-01
2.687768554687500089e+00,4.731445312500000000e-01,3.383911132812499889e-01
1.713549804687499956e+00,4.731445312500000000e-01,3.383911132812499889e-01
2.687768554687500089e+00,-4.838867187500000000e-01,3.383911132812499889e-01
2.687768554687500089e+00,4.731445312500000000e-01,2.674194335937499778e-01
1.713549804687499956e+00,-4.838867187500000000e-01,2.674194335937499778e-01
1.962768554687500000e+00,-2.685546875000000000e-02,5.758911132812499778e-01
9.885498046874999778e-01,-2.685546875000000000e-02,5.758911132812499778e-01
1.962768554687500000e+00,-9.838867187500000000e-01,5.758911132812499778e-01
1.962768554687500000e+00,-2.685546875000000000e-02,2.991943359374999931e-02
9.885498046874999778e-01,-9.838867187500000000e-01,2.991943359374999931e-02
5.127685546875000444e-01,9.731445312500000000e-01,1.008911132812500000e-01
2.438549804687499822e+00,9.731445312500000000e-01,1.008911132812500000e-01
5.127685546875000444e-01,1.611328125000000000e-02,1.008911132812500000e-01
5.127685546875000444e-01,9.731445312500000000e-01,5.049194335937500222e-01
2.438549804687499822e+00,1.611328125000000000e-02,5.049194335937500222e-01
6.940185546874999556e-01,-9.018554687500000000e-01,5.165161132812500222e-01
1.894799804687500089e+00,-9.018554687500000000e-01,5.165161132812500222e-01
6.940185546874999556e-01,-6.088867187500000000e-01,5.165161132812500222e-01
6.940185546874999556e-01,-9.018554687500000000e-01,6.830444335937500000e-01
1.894799804687500089e+00,-6.088867187500000000e-01,6.830444335937500000e-01
2.144018554687499911e+00,9.814453125000000000e-02,4.151611328124999584e-02
4.447998046875000222e-01,9.814453125000000000e-02,4.151611328124999584e-02
2.144018554687499911e+00,3.911132812500000000e-01,4.151611328124999584e-02
2.144018554687499911e+00,9.814453125000000000e-02,2.080444335937499944e-01
4.447998046875000222e-01,3.911132812500000000e-01,2.080444335937499944e-01
2.869018554687500000e+00,-4.018554687500000000e-01,7.540161132812499556e-01
2.619799804687500178e+00,-4.018554687500000000e-01,7.540161132812499556e-01
2.869018554687500000e+00,8.911132812500000000e-01,7.540161132812499556e-01
2.869018554687500000e+00,-4.018554687500000000e-01,4.455444335937499556e-01
2.619799804687500178e+00,8.911132812500000000e-01,4.455444335937499556e-01
1.419018554687500044e+00,5.981445312500000000e-01,2.790161132812499778e-01
1.169799804687500000e+00,5.981445312500000000e-01,2.790161132812499778e-01
1.419018554687500044e+00,-1.088867187500000000e-01,2.790161132812499778e-01
1.419018554687500044e+00,5.981445312500000000e-01,9.205444335937499334e-01
1.169799804687500000e+00,-1.088867187500000000e-01,9.205444335937499334e-01
1.056518554687500000e+00,-1.518554687500000000e-01,1.602661132812499833e-01
1.532299804687500044e+00,-1.518554687500000000e-01,1.602661132812499833e-01
1.056518554687500000e+00,-3.588867187500000000e-01,1.602661132812499833e-01
1.056518554687500000e+00,-1.518554687500000000e-01,5.642944335937499778e-01
1.532299804687500044e+00,-3.588867187500000000e-01,5.642944335937499778e-01
2.506518554687500178e+00,8.481445312500000000e-01,6.352661132812499334e-01
2.982299804687500000e+00,8.481445312500000000e-01,6.352661132812499334e-01
2.506518554687500178e+00,6.411132812500000000e-01,6.352661132812499334e-01
2.506518554687500178e+00,8.481445312500000000e-01,8.929443359375000000e-02
2.982299804687500000e+00,6.411132812500000000e-01,8.929443359375000000e-02
1.781518554687500089e+00,-6.518554687500000000e-01,3.977661132812500000e-01
8.072998046874999556e-01,-6.518554687500000000e-01,3.977661132812500000e-01
1.781518554687500089e+00,1.411132812500000000e-01,3.977661132812500000e-01
1.781518554687500089e+00,-6.518554687500000000e-01,3.267944335937499889e-01
8.072998046874999556e-01,1.411132812500000000e-01,3.267944335937499889e-01
3.315185546875000222e-01,3.481445312500000000e-01,8.727661132812499778e-01
2.257299804687499911e+00,3.481445312500000000e-01,8.727661132812499778e-01
3.315185546875000222e-01,-8.588867187500000000e-01,8.727661132812499778e-01
3.315185546875000222e-01,3.481445312500000000e-01,8.017944335937499112e-01
2.257299804687499911e+00,-8.588867187500000000e-01,8.017944335937499112e-01
4.221435546874999778e-01,-7.143554687500000000e-01,1.182861328124999896e-02
8.979248046874999112e-01,-7.143554687500000000e-01,1.182861328124999896e-02
4.221435546874999778e-01,8.286132812500000000e-01,1.182861328124999896e-02
4.221435546874999778e-01,-7.143554687500000000e-01,5.960693359374999445e-02
8.979248046874999112e-01,8.286132812500000000e-01,5.960693359374999445e-02
1.872143554687500044e+00,2.856445312500000000e-01,4.868286132812499889e-01
2.347924804687500089e+00,2.856445312500000000e-01,4.868286132812499889e-01
1.872143554687500044e+00,-1.713867187500000000e-01,4.868286132812499889e-01
1.872143554687500044e+00,2.856445312500000000e-01,5.346069335937500000e-01
2.347924804687500089e+00,-1.713867187500000000e-01,5.346069335937500000e-01
2.597143554687499911e+00,-2.143554687500000000e-01,2.493286132812500000e-01
1.729248046874999889e-01,-2.143554687500000000e-01,2.493286132812500000e-01
2.597143554687499911e+00,-6.713867187500000000e-01,2.493286132812500000e-01
2.597143554687499911e+00,-2.143554687500000000e-01,7.721069335937499334e-01
1.729248046874999889e-01,-6.713867187500000000e-01,7.721069335937499334e-01
1.147143554687499956e+00,7.856445312500000000e-01,7.243286132812499778e-01
1.622924804687500000e+00,7.856445312500000000e-01,7.243286132812499778e-01
1.147143554687499956e+00,3.286132812500000000e-01,7.243286132812499778e-01
1.147143554687499956e+00,7.856445312500000000e-01,2.971069335937500111e-01
1.622924804687500000e+00,3.286132812500000000e-01,2.971069335937500111e-01
1.509643554687500000e+00,-4.643554687500000000e-01,6.055786132812499556e-01
1.985424804687500044e+00,-4.643554687500000000e-01,6.055786132812499556e-01
1.509643554687500000e+00,7.861328125000000000e-02,6.055786132812499556e-01
1.509643554687500000e+00,-4.643554687500000000e-01,1.783569335937499889e-01
1.985424804687500044e+00,7.861328125000000000e-02,1.783569335937499889e-01
2.959643554687500178e+00,5.356445312500000000e-01,1.305786132812500056e-01
5.354248046874999778e-01,5.356445312500000000e-01,1.305786132812500056e-01
2.959643554687500178e+00,-9.213867187500000000e-01,1.305786132812500056e-01
2.959643554687500178e+00,5.356445312500000000e-01,6.533569335937500222e-01
5.354248046874999778e-01,-9.213867187500000000e-01,6.533569335937500222e-01
2.234643554687500089e+00,-9.643554687500000000e-01,8.430786132812500000e-01
2.710424804687499911e+00,-9.643554687500000000e-01,8.430786132812500000e-01
2.234643554687500089e+00,-4.213867187500000000e-01,8.430786132812500000e-01
2.234643554687500089e+00,-9.643554687500000000e-01,8.908569335937499556e-01
2.710424804687499911e+00,-4.213867187500000000e-01,8.908569335937499556e-01
7.846435546874999112e-01,3.564453125000000000e-02,3.680786132812499667e-01
1.260424804687499956e+00,3.564453125000000000e-02,3.680786132812499667e-01
7.846435546874999112e-01,5.786132812500000000e-01,3.680786132812499667e-01
7.846435546874999112e-01,3.564453125000000000e-02,4.158569335937499778e-01
1.260424804687499956e+00,5.786132812500000000e-01,4.158569335937499778e-01
6.033935546875000000e-01,-8.935546875000000000e-02,9.024536132812499556e-01
7.166748046875000000e-01,-8.935546875000000000e-02,9.024536132812499556e-01
6.033935546875000000e-01,-4.638671875000000000e-02,9.024536132812499556e-01
6.033935546875000000e-01,-8.935546875000000000e-02,2.377319335937500000e-01
7.166748046875000000e-01,-4.638671875000000000e-02,2.377319335937500000e-01
2.053393554687499734e+00,9.106445312500000000e-01,4.274536132812499778e-01
2.166674804687500178e+00,9.106445312500000000e-01,4.274536132812499778e-01
2.053393554687499734e+00,9.536132812500000000e-01,4.274536132812499778e-01
2.053393554687499734e+00,9.106445312500000000e-01,7.127319335937499778e-01
2.166674804687500178e+00,9.536132812500000000e-01,7.127319335937499778e-01
2.778393554687499822e+00,-5.893554687500000000e-01,6.649536132812500222e-01
1.441674804687500089e+00,-5.893554687500000000e-01,6.649536132812500222e-01
2.778393554687499822e+00,4.536132812500000000e-01,6.649536132812500222e-01
2.778393554687499822e+00,-5.893554687500000000e-01,4.752319335937499889e-01
1.441674804687500089e+00,4.536132812500000000e-01,4.752319335937499889e-01
1.328393554687500089e+00,4.106445312500000000e-01,1.899536132812499889e-01
2.891674804687499822e+00,4.106445312500000000e-01,1.899536132812499889e-01
1.328393554687500089e+00,-5.463867187500000000e-01,1.899536132812499889e-01
1.328393554687500089e+00,4.106445312500000000e-01,2.319335937499999892e-04
2.891674804687499822e+00,-5.463867187500000000e-01,2.319335937499999892e-04
9.658935546874999334e-01,-8.393554687500000000e-01,3.087036132812500111e-01
2.529174804687500000e+00,-8.393554687500000000e-01,3.087036132812500111e-01
9.658935546874999334e-01,-7.963867187500000000e-01,3.087036132812500111e-01
9.658935546874999334e-01,-8.393554687500000000e-01,3.564819335937499667e-01
2.529174804687500000e+00,-7.963867187500000000e-01,3.564819335937499667e-01
2.415893554687500000e+00,1.606445312500000000e-01,7.837036132812499334e-01
1.079174804687500044e+00,1.606445312500000000e-01,7.837036132812499334e-01
2.415893554687500000e+00,2.036132812500000000e-01,7.837036132812499334e-01
2.415893554687500000e+00,1.606445312500000000e-01,8.314819335937500000e-01
1.079174804687500044e+00,2.036132812500000000e-01,8.314819335937500000e-01
1.690893554687500133e+00,-3.393554687500000000e-01,7.120361328124999445e-02
1.804174804687500133e+00,-3.393554687500000000e-01,7.120361328124999445e-02
1.690893554687500133e+00,7.036132812500000000e-01,7.120361328124999445e-02
1.690893554687500133e+00,-3.393554687500000000e-01,5.939819335937499556e-01
1.804174804687500133e+00,7.036132812500000000e-01,5.939819335937499556e-01
2.408935546875000111e-01,6.606445312500000000e-01,5.462036132812500000e-01
3.541748046874999556e-01,6.606445312500000000e-01,5.462036132812500000e-01
2.408935546875000111e-01,-2.963867187500000000e-01,5.462036132812500000e-01
2.408935546875000111e-01,6.606445312500000000e-01,1.189819335937499917e-01
3.541748046874999556e-01,-2.963867187500000000e-01,1.189819335937499917e-01
1.955810546875000056e-01,-8.081054687500000000e-01,7.688598632812500000e-01
1.215112304687500089e+00,-8.081054687500000000e-01,7.688598632812500000e-01
1.955810546875000056e-01,4.736328125000000000e-02,7.688598632812500000e-01
1.955810546875000056e-01,-8.081054687500000000e-01,1.507568359375000000e-02
1.215112304687500089e+00,4.736328125000000000e-02,1.507568359375000000e-02
1.645581054687500044e+00,1.918945312500000000e-01,2.938598632812499667e-01
2.665112304687499822e+00,1.918945312500000000e-01,2.938598632812499667e-01
1.645581054687500044e+00,-9.526367187500000000e-01,2.938598632812499667e-01
1.645581054687500044e+00,1.918945312500000000e-01,4.900756835937499778e-01
2.665112304687499822e+00,-9.526367187500000000e-01,4.900756835937499778e-01
2.370581054687499911e+00,-3.081054687500000000e-01,5.313598632812499556e-01
4.901123046875000000e-01,-3.081054687500000000e-01,5.313598632812499556e-01
2.370581054687499911e+00,-4.526367187500000000e-01,5.313598632812499556e-01
2.370581054687499911e+00,-3.081054687500000000e-01,7.275756835937499112e-01
4.901123046875000000e-01,-4.526367187500000000e-01,7.275756835937499112e-01
9.205810546874999556e-01,6.918945312500000000e-01,5.635986328124999861e-02
1.940112304687499956e+00,6.918945312500000000e-01,5.635986328124999861e-02
9.205810546874999556e-01,5.473632812500000000e-01,5.635986328124999861e-02
9.205810546874999556e-01,6.918945312500000000e-01,2.525756835937499889e-01
1.940112304687499956e+00,5.473632812500000000e-01,2.525756835937499889e-01
1.283081054687500000e+00,-5.810546875000000000e-02,4.126098632812499889e-01
1.577612304687500133e+00,-5.810546875000000000e-02,4.126098632812499889e-01
1.283081054687500000e+00,7.973632812500000000e-01,4.126098632812499889e-01
1.283081054687500000e+00,-5.810546875000000000e-02,1.338256835937499944e-01
1.577612304687500133e+00,7.973632812500000000e-01,1.338256835937499944e-01
2.733081054687500178e+00,9.418945312500000000e-01,8.876098632812499112e-01
1.276123046875000111e-01,9.418945312500000000e-01,8.876098632812499112e-01
2.733081054687500178e+00,-2.026367187500000000e-01,8.876098632812499112e-01
2.733081054687500178e+00,9.418945312500000000e-01,6.088256835937500000e-01
1.276123046875000111e-01,-2.026367187500000000e-01,6.088256835937500000e-01
2.008081054687500089e+00,-5.581054687500000000e-01,1.751098632812500000e-01
2.302612304687500000e+00,-5.581054687500000000e-01,1.751098632812500000e-01
2.008081054687500089e+00,-7.026367187500000000e-01,1.751098632812500000e-01
2.008081054687500089e+00,-5.581054687500000000e-01,8.463256835937499334e-01
2.302612304687500000e+00,-7.026367187500000000e-01,8.463256835937499334e-01
5.580810546875000222e-01,4.418945312500000000e-01,6.501098632812499778e-01
8.526123046874999334e-01,4.418945312500000000e-01,6.501098632812499778e-01
5.580810546875000222e-01,2.973632812500000000e-01,6.501098632812499778e-01
5.580810546875000222e-01,4.418945312500000000e-01,3.713256835937499556e-01
8.526123046874999334e-01,2.973632812500000000e-01,3.713256835937499556e-01
7.393310546874999334e-01,-4.331054687500000000e-01,2.344848632812499833e-01
3.088623046874999778e-01,-4.331054687500000000e-01,2.344848632812499833e-01
7.393310546874999334e-01,-8.276367187500000000e-01,2.344848632812499833e-01
7.393310546874999334e-01,-4.331054687500000000e-01,3.119506835937500000e-01
3.088623046874999778e-01,-8.276367187500000000e-01,3.119506835937500000e-01
2.189331054687500000e+00,5.668945312500000000e-01,7.094848632812499334e-01
1.758862304687500044e+00,5.668945312500000000e-01,7.094848632812499334e-01
2.189331054687500000e+00,1.723632812500000000e-01,7.094848632812499334e-01
2.189331054687500000e+00,5.668945312500000000e-01,7.869506835937499778e-01
1.758862304687500044e+00,1.723632812500000000e-01,7.869506835937499778e-01
2.914331054687500089e+00,-9.331054687500000000e-01,4.719848632812500000e-01
1.033862304687499956e+00,-9.331054687500000000e-01,4.719848632812500000e-01
2.914331054687500089e+00,6.723632812500000000e-01,4.719848632812500000e-01
2.914331054687500089e+00,-9.331054687500000000e-01,5.494506835937499334e-01
1.033862304687499956e+00,6.723632812500000000e-01,5.494506835937499334e-01
1.464331054687500133e+00,6.689453125000000000e-02,9.469848632812499778e-01
2.483862304687499911e+00,6.689453125000000000e-02,9.469848632812499778e-01
1.464331054687500133e+00,-3.276367187500000000e-01,9.469848632812499778e-01
1.464331054687500133e+00,6.689453125000000000e-02,7.445068359374999722e-02
2.483862304687499911e+00,-3.276367187500000000e-01,7.445068359374999722e-02
