scale_factor,center_delta,correlation_strength
1.189941406250000000e+00,-1.175781250000000000e+00,8.748535156249999112e-01
1.189941406250000000e+00,1.902343750000000000e+00,5.687011718750000222e-01
1.629394531250000000e+00,-1.175781250000000000e+00,5.687011718750000222e-01
1.471191406250000000e+00,-1.847656250000000000e+00,4.592285156250000000e-01
7.856445312500000000e-01,-1.847656250000000000e+00,4.592285156250000000e-01
1.471191406250000000e+00,7.421875000000000000e-02,4.592285156250000000e-01
1.471191406250000000e+00,-1.847656250000000000e+00,6.280761718749999778e-01
7.856445312500000000e-01,7.421875000000000000e-02,6.280761718749999778e-01
3.721191406250000000e+00,1.523437500000000000e-01,9.342285156249999778e-01
3.035644531250000000e+00,1.523437500000000000e-01,9.342285156249999778e-01
3.721191406250000000e+00,-1.925781250000000000e+00,9.342285156249999778e-01
3.721191406250000000e+00,1.523437500000000000e-01,1.530761718750000000e-01
3.035644531250000000e+00,-1.925781250000000000e+00,1.530761718750000000e-01
4.846191406250000000e+00,-8.476562500000000000e-01,2.217285156249999833e-01
1.910644531250000000e+00,-8.476562500000000000e-01,2.217285156249999833e-01
4.846191406250000000e+00,-9.257812500000000000e-01,2.217285156249999833e-01
4.846191406250000000e+00,-8.476562500000000000e-01,3.905761718749999889e-01
1.910644531250000000e+00,-9.257812500000000000e-01,3.905761718749999889e-01
2.596191406250000000e+00,1.152343750000000000e+00,6.967285156249999334e-01
4.160644531250000000e+00,1.152343750000000000e+00,6.967285156249999334e-01
2.596191406250000000e+00,1.074218750000000000e+00,6.967285156249999334e-01
2.596191406250000000e+00,1.152343750000000000e+00,8.655761718749999112e-01
4.160644531250000000e+00,1.074218750000000000e+00,8.655761718749999112e-01
2.033691406250000000e+00,-3.476562500000000000e-01,8.154785156249999556e-01
4.723144531250000000e+00,-3.476562500000000000e-01,8.154785156249999556e-01
2.033691406250000000e+00,1.574218750000000000e+00,8.154785156249999556e-01
2.033691406250000000e+00,-3.476562500000000000e-01,5.093261718749999556e-01
4.723144531250000000e+00,1.574218750000000000e+00,5.093261718749999556e-01
4.283691406250000000e+00,1.652343750000000000e+00,3.404785156249999778e-01
2.473144531250000000e+00,1.652343750000000000e+00,3.404785156249999778e-01
4.283691406250000000e+00,-4.257812500000000000e-01,3.404785156249999778e-01
4.283691406250000000e+00,1.652343750000000000e+00,3.432617187499999861e-02
2.473144531250000000e+00,-4.257812500000000000e-01,3.432617187499999861e-02
3.158691406250000000e+00,-1.347656250000000000e+00,5.779785156250000222e-01
3.598144531250000000e+00,-1.347656250000000000e+00,5.779785156250000222e-01
3.158691406250000000e+00,-1.425781250000000000e+00,5.779785156250000222e-01
3.158691406250000000e+00,-1.347656250000000000e+00,2.718261718749999667e-01
3.598144531250000000e+00,-1.425781250000000000e+00,2.718261718749999667e-01
9.086914062500000000e-01,6.523437500000000000e-01,1.029785156249999889e-01
1.348144531250000000e+00,6.523437500000000000e-01,1.029785156249999889e-01
9.086914062500000000e-01,5.742187500000000000e-01,1.029785156249999889e-01
9.086914062500000000e-01,6.523437500000000000e-01,7.468261718750000000e-01
1.348144531250000000e+00,5.742187500000000000e-01,7.468261718750000000e-01
1.049316406250000000e+00,-1.472656250000000000e+00,9.045410156250000000e-01
4.020019531250000000e+00,-1.472656250000000000e+00,9.045410156250000000e-01
1.049316406250000000e+00,-5.507812500000000000e-01,9.045410156250000000e-01
1.049316406250000000e+00,-1.472656250000000000e+00,4.638671875000000000e-03
4.020019531250000000e+00,-5.507812500000000000e-01,4.638671875000000000e-03
3.299316406250000000e+00,5.273437500000000000e-01,4.295410156249999667e-01
1.770019531250000000e+00,5.273437500000000000e-01,4.295410156249999667e-01
3.299316406250000000e+00,1.449218750000000000e+00,4.295410156249999667e-01
3.299316406250000000e+00,5.273437500000000000e-01,4.796386718749999778e-01
1.770019531250000000e+00,1.449218750000000000e+00,4.796386718749999778e-01
4.424316406250000000e+00,-4.726562500000000000e-01,6.670410156249999556e-01
2.895019531250000000e+00,-4.726562500000000000e-01,6.670410156249999556e-01
4.424316406250000000e+00,4.492187500000000000e-01,6.670410156249999556e-01
4.424316406250000000e+00,-4.726562500000000000e-01,7.171386718749999112e-01
2.895019531250000000e+00,4.492187500000000000e-01,7.171386718749999112e-01
2.174316406250000000e+00,1.527343750000000000e+00,1.920410156249999778e-01
6.450195312500000000e-01,1.527343750000000000e+00,1.920410156249999778e-01
2.174316406250000000e+00,-1.550781250000000000e+00,1.920410156249999778e-01
2.174316406250000000e+00,1.527343750000000000e+00,2.421386718749999889e-01
6.450195312500000000e-01,-1.550781250000000000e+00,2.421386718749999889e-01
2.736816406250000000e+00,-9.726562500000000000e-01,3.107910156250000000e-01
1.207519531250000000e+00,-9.726562500000000000e-01,3.107910156250000000e-01
2.736816406250000000e+00,-1.050781250000000000e+00,3.107910156250000000e-01
2.736816406250000000e+00,-9.726562500000000000e-01,1.233886718749999944e-01
1.207519531250000000e+00,-1.050781250000000000e+00,1.233886718749999944e-01
4.986816406250000000e+00,1.027343750000000000e+00,7.857910156249999778e-01
3.457519531250000000e+00,1.027343750000000000e+00,7.857910156249999778e-01
4.986816406250000000e+00,9.492187500000000000e-01,7.857910156249999778e-01
4.986816406250000000e+00,1.027343750000000000e+00,5.983886718750000000e-01
3.457519531250000000e+00,9.492187500000000000e-01,5.983886718750000000e-01
3.861816406250000000e+00,-1.972656250000000000e+00,7.329101562499999722e-02
2.332519531250000000e+00,-1.972656250000000000e+00,7.329101562499999722e-02
3.861816406250000000e+00,1.949218750000000000e+00,7.329101562499999722e-02
3.861816406250000000e+00,-1.972656250000000000e+00,8.358886718749999334e-01
2.332519531250000000e+00,1.949218750000000000e+00,8.358886718749999334e-01
1.611816406250000000e+00,2.734375000000000000e-02,5.482910156249999334e-01
4.582519531250000000e+00,2.734375000000000000e-02,5.482910156249999334e-01
1.611816406250000000e+00,-5.078125000000000000e-02,5.482910156249999334e-01
1.611816406250000000e+00,2.734375000000000000e-02,3.608886718749999556e-01
4.582519531250000000e+00,-5.078125000000000000e-02,3.608886718749999556e-01
1.330566406250000000e+00,-2.226562500000000000e-01,1.391601562500000000e-02
3.738769531250000000e+00,-2.226562500000000000e-01,1.391601562500000000e-02
1.330566406250000000e+00,1.199218750000000000e+00,1.391601562500000000e-02
1.330566406250000000e+00,-2.226562500000000000e-01,3.015136718750000000e-01
3.738769531250000000e+00,1.199218750000000000e+00,3.015136718750000000e-01
3.580566406250000000e+00,1.777343750000000000e+00,4.889160156249999778e-01
1.488769531250000000e+00,1.777343750000000000e+00,4.889160156249999778e-01
3.580566406250000000e+00,-8.007812500000000000e-01,4.889160156249999778e-01
3.580566406250000000e+00,1.777343750000000000e+00,7.765136718749999778e-01
1.488769531250000000e+00,-8.007812500000000000e-01,7.765136718749999778e-01
4.705566406250000000e+00,-1.222656250000000000e+00,2.514160156249999889e-01
4.863769531250000000e+00,-1.222656250000000000e+00,2.514160156249999889e-01
4.705566406250000000e+00,-1.800781250000000000e+00,2.514160156249999889e-01
4.705566406250000000e+00,-1.222656250000000000e+00,5.390136718749999334e-01
4.863769531250000000e+00,-1.800781250000000000e+00,5.390136718749999334e-01
2.455566406250000000e+00,7.773437500000000000e-01,7.264160156249999112e-01
2.613769531250000000e+00,7.773437500000000000e-01,7.264160156249999112e-01
2.455566406250000000e+00,1.992187500000000000e-01,7.264160156249999112e-01
2.455566406250000000e+00,7.773437500000000000e-01,6.401367187499999722e-02
2.613769531250000000e+00,1.992187500000000000e-01,6.401367187499999722e-02
1.893066406250000000e+00,-1.722656250000000000e+00,6.076660156250000000e-01
2.051269531250000000e+00,-1.722656250000000000e+00,6.076660156250000000e-01
1.893066406250000000e+00,6.992187500000000000e-01,6.076660156250000000e-01
1.893066406250000000e+00,-1.722656250000000000e+00,4.202636718749999667e-01
2.051269531250000000e+00,6.992187500000000000e-01,4.202636718749999667e-01
4.143066406250000000e+00,2.773437500000000000e-01,1.326660156249999944e-01
4.301269531250000000e+00,2.773437500000000000e-01,1.326660156249999944e-01
4.143066406250000000e+00,-1.300781250000000000e+00,1.326660156249999944e-01
4.143066406250000000e+00,2.773437500000000000e-01,8.952636718750000000e-01
4.301269531250000000e+00,-1.300781250000000000e+00,8.952636718750000000e-01
3.018066406250000000e+00,-7.226562500000000000e-01,8.451660156249999334e-01
9.262695312500000000e-01,-7.226562500000000000e-01,8.451660156249999334e-01
3.018066406250000000e+00,-3.007812500000000000e-01,8.451660156249999334e-01
3.018066406250000000e+00,-7.226562500000000000e-01,6.577636718749999556e-01
9.262695312500000000e-01,-3.007812500000000000e-01,6.577636718749999556e-01
7.680664062500000000e-01,1.277343750000000000e+00,3.701660156249999556e-01
3.176269531250000000e+00,1.277343750000000000e+00,3.701660156249999556e-01
7.680664062500000000e-01,1.699218750000000000e+00,3.701660156249999556e-01
7.680664062500000000e-01,1.277343750000000000e+00,1.827636718749999778e-01
3.176269531250000000e+00,1.699218750000000000e+00,1.827636718749999778e-01
6.977539062500000000e-01,-1.535156250000000000e+00,2.365722656250000000e-01
4.652832031250000000e+00,-1.535156250000000000e+00,2.365722656250000000e-01
6.977539062500000000e-01,-1.238281250000000000e+00,2.365722656250000000e-01
6.977539062500000000e-01,-1.535156250000000000e+00,7.885742187500000000e-02
4.652832031250000000e+00,-1.238281250000000000e+00,7.885742187500000000e-02
2.947753906250000000e+00,4.648437500000000000e-01,7.115722656249999778e-01
2.402832031250000000e+00,4.648437500000000000e-01,7.115722656249999778e-01
2.947753906250000000e+00,7.617187500000000000e-01,7.115722656249999778e-01
2.947753906250000000e+00,4.648437500000000000e-01,5.538574218749999778e-01
2.402832031250000000e+00,7.617187500000000000e-01,5.538574218749999778e-01
4.072753906250000000e+00,-5.351562500000000000e-01,4.740722656249999889e-01
3.527832031250000000e+00,-5.351562500000000000e-01,4.740722656249999889e-01
4.072753906250000000e+00,1.761718750000000000e+00,4.740722656249999889e-01
4.072753906250000000e+00,-5.351562500000000000e-01,7.913574218749999112e-01
3.527832031250000000e+00,1.761718750000000000e+00,7.913574218749999112e-01
1.822753906250000000e+00,1.464843750000000000e+00,9.490722656249999112e-01
1.277832031250000000e+00,1.464843750000000000e+00,9.490722656249999112e-01
1.822753906250000000e+00,-2.382812500000000000e-01,9.490722656249999112e-01
1.822753906250000000e+00,1.464843750000000000e+00,3.163574218749999889e-01
1.277832031250000000e+00,-2.382812500000000000e-01,3.163574218749999889e-01
2.385253906250000000e+00,-3.515625000000000000e-02,5.928222656249999556e-01
7.153320312500000000e-01,-3.515625000000000000e-02,5.928222656249999556e-01
2.385253906250000000e+00,-7.382812500000000000e-01,5.928222656249999556e-01
2.385253906250000000e+00,-3.515625000000000000e-02,1.976074218749999944e-01
7.153320312500000000e-01,-7.382812500000000000e-01,1.976074218749999944e-01
4.635253906250000000e+00,1.964843750000000000e+00,1.178222656249999917e-01
2.965332031250000000e+00,1.964843750000000000e+00,1.178222656249999917e-01
4.635253906250000000e+00,1.261718750000000000e+00,1.178222656249999917e-01
4.635253906250000000e+00,1.964843750000000000e+00,6.726074218750000000e-01
2.965332031250000000e+00,1.261718750000000000e+00,6.726074218750000000e-01
3.510253906250000000e+00,-1.035156250000000000e+00,8.303222656250000000e-01
1.840332031250000000e+00,-1.035156250000000000e+00,8.303222656250000000e-01
3.510253906250000000e+00,2.617187500000000000e-01,8.303222656250000000e-01
3.510253906250000000e+00,-1.035156250000000000e+00,9.101074218749999334e-01
1.840332031250000000e+00,2.617187500000000000e-01,9.101074218749999334e-01
1.260253906250000000e+00,9.648437500000000000e-01,3.553222656249999667e-01
4.090332031250000000e+00,9.648437500000000000e-01,3.553222656249999667e-01
1.260253906250000000e+00,-1.738281250000000000e+00,3.553222656249999667e-01
1.260253906250000000e+00,9.648437500000000000e-01,4.351074218749999556e-01
4.090332031250000000e+00,-1.738281250000000000e+00,4.351074218749999556e-01
1.541503906250000000e+00,-7.851562500000000000e-01,7.709472656249999334e-01
3.246582031250000000e+00,-7.851562500000000000e-01,7.709472656249999334e-01
1.541503906250000000e+00,5.117187500000000000e-01,7.709472656249999334e-01
1.541503906250000000e+00,-7.851562500000000000e-01,2.569824218749999778e-01
3.246582031250000000e+00,5.117187500000000000e-01,2.569824218749999778e-01
3.791503906250000000e+00,1.214843750000000000e+00,2.959472656250000111e-01
9.965820312500000000e-01,1.214843750000000000e+00,2.959472656250000111e-01
3.791503906250000000e+00,-1.488281250000000000e+00,2.959472656250000111e-01
3.791503906250000000e+00,1.214843750000000000e+00,7.319824218749999556e-01
9.965820312500000000e-01,-1.488281250000000000e+00,7.319824218749999556e-01
4.916503906250000000e+00,-1.785156250000000000e+00,5.334472656250000000e-01
4.371582031250000000e+00,-1.785156250000000000e+00,5.334472656250000000e-01
4.916503906250000000e+00,-4.882812500000000000e-01,5.334472656250000000e-01
4.916503906250000000e+00,-1.785156250000000000e+00,4.944824218749999667e-01
4.371582031250000000e+00,-4.882812500000000000e-01,4.944824218749999667e-01
2.666503906250000000e+00,2.148437500000000000e-01,5.844726562499999445e-02
2.121582031250000000e+00,2.148437500000000000e-01,5.844726562499999445e-02
2.666503906250000000e+00,1.511718750000000000e+00,5.844726562499999445e-02
2.666503906250000000e+00,2.148437500000000000e-01,1.948242187499999931e-02
2.121582031250000000e+00,1.511718750000000000e+00,1.948242187499999931e-02
2.104003906250000000e+00,-1.285156250000000000e+00,4.146972656249999778e-01
2.684082031250000000e+00,-1.285156250000000000e+00,4.146972656249999778e-01
2.104003906250000000e+00,1.011718750000000000e+00,4.146972656249999778e-01
2.104003906250000000e+00,-1.285156250000000000e+00,3.757324218750000000e-01
2.684082031250000000e+00,1.011718750000000000e+00,3.757324218750000000e-01
4.354003906250000000e+00,7.148437500000000000e-01,8.896972656249999556e-01
4.934082031250000000e+00,7.148437500000000000e-01,8.896972656249999556e-01
4.354003906250000000e+00,-9.882812500000000000e-01,8.896972656249999556e-01
4.354003906250000000e+00,7.148437500000000000e-01,8.507324218749999778e-01
4.934082031250000000e+00,-9.882812500000000000e-01,8.507324218749999778e-01
3.229003906250000000e+00,-2.851562500000000000e-01,1.771972656249999889e-01
1.559082031250000000e+00,-2.851562500000000000e-01,1.771972656249999889e-01
3.229003906250000000e+00,-1.988281250000000000e+00,1.771972656249999889e-01
3.229003906250000000e+00,-2.851562500000000000e-01,6.132324218749999334e-01
1.559082031250000000e+00,-1.988281250000000000e+00,6.132324218749999334e-01
9.790039062500000000e-01,1.714843750000000000e+00,6.521972656250000222e-01
3.809082031250000000e+00,1.714843750000000000e+00,6.521972656250000222e-01
9.790039062500000000e-01,1.171875000000000000e-02,6.521972656250000222e-01
9.790039062500000000e-01,1.714843750000000000e+00,1.382324218749999833e-01
3.809082031250000000e+00,1.171875000000000000e-02,1.382324218749999833e-01
8.383789062500000000e-01,-4.101562500000000000e-01,2.662597656249999778e-01
1.699707031250000000e+00,-4.101562500000000000e-01,2.662597656249999778e-01
8.383789062500000000e-01,-1.132812500000000000e-01,2.662597656249999778e-01
8.383789062500000000e-01,-4.101562500000000000e-01,8.804199218749999556e-01
1.699707031250000000e+00,-1.132812500000000000e-01,8.804199218749999556e-01
3.088378906250000000e+00,1.589843750000000000e+00,7.412597656249999556e-01
3.949707031250000000e+00,1.589843750000000000e+00,7.412597656249999556e-01
3.088378906250000000e+00,1.886718750000000000e+00,7.412597656249999556e-01
3.088378906250000000e+00,1.589843750000000000e+00,4.054199218749999778e-01
3.949707031250000000e+00,1.886718750000000000e+00,4.054199218749999778e-01
4.213378906250000000e+00,-1.410156250000000000e+00,2.875976562499999931e-02
